titulo_id,pedido_id,cliente_id,razao_social,data_emissao,data_vencimento,data_pagamento,valor_titulo,valor_pago,status,dias_atraso,forma_pagamento
REC-51752,PED-106788,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,2025-02-14,2025-03-01,,2030.92,1015.46,Renegociado,0,PIX
REC-51753,PED-106789,AUR-0290,Vanessa Oliveira Materiais Elétricos Ltda,2025-02-14,2025-03-01,2025-03-01,256.62,256.62,Pago,0,Cartão
REC-51754,PED-106789,AUR-0290,Vanessa Oliveira Materiais Elétricos Ltda,2025-02-14,2025-02-14,2025-02-17,322.88,322.88,Pago,3,Cartão
REC-51755,PED-106790,AUR-0366,Patrícia Fernandes Engenharia Ltda,2025-02-14,2025-03-01,2025-02-28,129.59,129.59,Pago,0,PIX
REC-51756,PED-106790,AUR-0366,Patrícia Fernandes Engenharia Ltda,2025-02-14,2025-03-14,2025-03-19,177.46,177.46,Pago,5,Cartão
REC-51757,PED-106791,AUR-0007,Fernando Santos Comércio Elétrico Ltda,2025-02-14,2025-03-01,2025-03-03,382.94,382.94,Pago,2,PIX
REC-51758,PED-106791,AUR-0007,Fernando Santos Comércio Elétrico Ltda,2025-02-14,2025-03-14,2025-03-17,2063.1,2063.1,Pago,3,Boleto
REC-51759,PED-106792,AUR-0335,Ricardo Almeida Instaladora Ltda,2025-02-14,2025-03-01,2025-03-04,484.39,484.39,Pago,3,Boleto
REC-51760,PED-106793,AUR-0165,Marcos Rodrigues Construções Ltda,2025-02-14,2025-03-16,,635.13,0,Vencido,290,PIX
REC-51761,PED-106793,AUR-0165,Marcos Rodrigues Construções Ltda,2025-02-14,2025-03-01,2025-03-23,6302.39,6302.39,Pago,22,PIX
REC-51762,PED-106793,AUR-0165,Marcos Rodrigues Construções Ltda,2025-02-14,2025-03-16,,361.34,0,Vencido,290,PIX
REC-51763,PED-106793,AUR-0165,Marcos Rodrigues Construções Ltda,2025-02-14,2025-03-14,2025-03-15,196.4,196.4,Pago,1,PIX
REC-51764,PED-106793,AUR-0165,Marcos Rodrigues Construções Ltda,2025-02-14,2025-03-14,2025-04-11,1305.32,1305.32,Pago,28,Boleto
REC-51765,PED-106794,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-02-14,2025-03-01,,18.94,9.47,Renegociado,0,PIX
REC-51766,PED-106794,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-02-14,2025-03-14,2025-04-03,1059.53,1059.53,Pago,20,Cartão
REC-51767,PED-106795,AUR-0133,Ricardo Almeida Construções Ltda,2025-02-14,2025-02-14,2025-02-13,656.21,656.21,Pago,0,Cartão
REC-51768,PED-106795,AUR-0133,Ricardo Almeida Construções Ltda,2025-02-14,2025-03-14,2025-03-15,405.61,405.61,Pago,1,Cartão
REC-51769,PED-106796,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-17,2025-03-04,2025-04-11,1074.01,1074.01,Pago,38,Boleto
REC-51770,PED-106796,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-17,2025-02-17,2025-03-28,344.89,344.89,Pago,39,PIX
REC-51771,PED-106796,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-17,2025-03-17,2025-03-20,1058.37,1058.37,Pago,3,Boleto
REC-51772,PED-106796,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-17,2025-03-04,,176.92,88.46,Renegociado,0,Boleto
REC-51773,PED-106797,AUR-0292,Camila Costa Instaladora Ltda,2025-02-17,2025-04-03,2025-04-05,339.24,339.24,Pago,2,Boleto
REC-51774,PED-106797,AUR-0292,Camila Costa Instaladora Ltda,2025-02-17,2025-04-03,2025-04-05,130.79,130.79,Pago,2,Boleto
REC-51775,PED-106797,AUR-0292,Camila Costa Instaladora Ltda,2025-02-17,2025-04-18,2025-05-05,140.39,140.39,Pago,17,PIX
REC-51776,PED-106798,AUR-0109,Juliana Pereira Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-19,903.52,903.52,Pago,0,PIX
REC-51777,PED-106798,AUR-0109,Juliana Pereira Comércio Elétrico Ltda,2025-02-17,2025-02-17,,679.02,339.51,Renegociado,0,PIX
REC-51778,PED-106798,AUR-0109,Juliana Pereira Comércio Elétrico Ltda,2025-02-17,2025-03-04,,303.77,151.885,Renegociado,0,Cartão
REC-51779,PED-106798,AUR-0109,Juliana Pereira Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-18,1897.38,1897.38,Pago,0,Cartão
REC-51780,PED-106799,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-02-17,2025-04-18,2025-04-17,5180.9,5180.9,Pago,0,Boleto
REC-51781,PED-106799,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-02-17,2025-03-19,2025-03-24,331.98,331.98,Pago,5,Boleto
REC-51782,PED-106799,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-02-17,2025-03-19,2025-03-24,557.23,557.23,Pago,5,PIX
REC-51783,PED-106799,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-02-17,2025-04-03,2025-04-04,738.78,738.78,Pago,1,Boleto
REC-51784,PED-106800,AUR-0112,Eduardo Costa Comércio Elétrico Ltda,2025-02-17,2025-02-17,2025-02-19,314.66,314.66,Pago,2,PIX
REC-51785,PED-106800,AUR-0112,Eduardo Costa Comércio Elétrico Ltda,2025-02-17,2025-03-04,2025-04-04,51.83,51.83,Pago,31,Cartão
REC-51786,PED-106801,AUR-0003,Construbase S/A,2025-02-17,2025-04-03,2025-04-07,333.0,333.0,Pago,4,Boleto
REC-51787,PED-106801,AUR-0003,Construbase S/A,2025-02-17,2025-04-03,2025-04-03,342.16,342.16,Pago,0,PIX
REC-51788,PED-106801,AUR-0003,Construbase S/A,2025-02-17,2025-03-19,2025-03-19,285.88,285.88,Pago,0,PIX
REC-51789,PED-106801,AUR-0003,Construbase S/A,2025-02-17,2025-04-03,2025-04-01,1255.02,1255.02,Pago,0,Boleto
REC-51790,PED-106802,AUR-0182,Ana Silva Engenharia Ltda,2025-02-17,2025-03-19,2025-03-19,535.26,535.26,Pago,0,PIX
REC-51791,PED-106802,AUR-0182,Ana Silva Engenharia Ltda,2025-02-17,2025-03-17,2025-03-15,1066.24,1066.24,Pago,0,PIX
REC-51792,PED-106803,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-17,2025-04-03,2025-04-07,197.09,197.09,Pago,4,Boleto
REC-51793,PED-106803,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-17,2025-04-18,2025-04-20,1594.88,1594.88,Pago,2,Boleto
REC-51794,PED-106804,AUR-0317,Ricardo Silva Engenharia Ltda,2025-02-17,2025-03-19,2025-04-24,3125.21,3125.21,Pago,36,Boleto
REC-51795,PED-106804,AUR-0317,Ricardo Silva Engenharia Ltda,2025-02-17,2025-04-03,2025-04-02,806.94,806.94,Pago,0,Boleto
REC-51796,PED-106805,AUR-0129,Camila Rodrigues Comércio Elétrico Ltda,2025-02-17,2025-03-17,2025-03-15,410.7,410.7,Pago,0,PIX
REC-51797,PED-106805,AUR-0129,Camila Rodrigues Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-20,565.45,565.45,Pago,1,Boleto
REC-51798,PED-106806,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-05-03,556.84,556.84,Pago,45,PIX
REC-51799,PED-106806,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,2025-02-17,2025-03-17,2025-03-23,352.84,352.84,Pago,6,Cartão
REC-51800,PED-106807,AUR-0001,Vipar Engenharia Ltda,2025-02-17,2025-04-03,2025-04-05,79108.91,79108.91,Pago,2,Boleto
REC-51801,PED-106807,AUR-0001,Vipar Engenharia Ltda,2025-02-17,2025-05-18,2025-05-18,2356.9,2356.9,Pago,0,Boleto
REC-51802,PED-106807,AUR-0001,Vipar Engenharia Ltda,2025-02-17,2025-05-03,,12806.69,6403.345,Renegociado,0,Boleto
REC-51803,PED-106807,AUR-0001,Vipar Engenharia Ltda,2025-02-17,2025-04-18,2025-04-22,7995.42,7995.42,Pago,4,Boleto
REC-51804,PED-106808,AUR-0094,Camila Pereira Materiais Elétricos Ltda,2025-02-17,2025-02-17,2025-02-19,232.46,232.46,Pago,2,Cartão
REC-51805,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-02-17,2025-02-19,6536.18,6536.18,Pago,2,Boleto
REC-51806,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-03-04,2025-03-09,1331.3,1331.3,Pago,5,PIX
REC-51807,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-03-04,2025-03-07,2175.74,2175.74,Pago,3,PIX
REC-51808,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-03-04,2025-03-07,2846.85,2846.85,Pago,3,Boleto
REC-51809,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-02-17,2025-02-18,1802.0,1802.0,Pago,1,Boleto
REC-51810,PED-106809,AUR-0220,Ricardo Almeida Construções Ltda,2025-02-17,2025-03-19,2025-05-01,111.32,111.32,Pago,43,PIX
REC-51811,PED-106810,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-22,672.36,672.36,Pago,3,Cartão
REC-51812,PED-106810,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-23,2067.75,2067.75,Pago,4,Cartão
REC-51813,PED-106810,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-02-17,2025-03-19,2025-03-21,309.76,309.76,Pago,2,Cartão
REC-51814,PED-106810,AUR-0286,Roberto Fernandes Comércio Elétrico Ltda,2025-02-17,2025-03-17,2025-04-13,391.64,391.64,Pago,27,Boleto
REC-51815,PED-106811,AUR-0056,Juliana Santos Instaladora Ltda,2025-02-17,2025-03-19,2025-03-18,855.32,855.32,Pago,0,Cartão
REC-51816,PED-106811,AUR-0056,Juliana Santos Instaladora Ltda,2025-02-17,2025-03-19,2025-05-01,1347.57,1347.57,Pago,43,Boleto
REC-51817,PED-106811,AUR-0056,Juliana Santos Instaladora Ltda,2025-02-17,2025-03-17,2025-03-22,151.45,151.45,Pago,5,PIX
REC-51818,PED-106813,AUR-0353,Patrícia Santos Construções Ltda,2025-02-17,2025-03-04,2025-03-05,866.23,866.23,Pago,1,Boleto
REC-51819,PED-106813,AUR-0353,Patrícia Santos Construções Ltda,2025-02-17,2025-03-04,,1202.24,0,Vencido,302,PIX
REC-51820,PED-106813,AUR-0353,Patrícia Santos Construções Ltda,2025-02-17,2025-03-17,,3558.49,0,Vencido,289,PIX
REC-51821,PED-106814,AUR-0031,InfraOne ME,2025-02-18,2025-03-20,2025-03-23,747.0,747.0,Pago,3,PIX
REC-51822,PED-106814,AUR-0031,InfraOne ME,2025-02-18,2025-03-18,2025-03-21,621.43,621.43,Pago,3,Boleto
REC-51823,PED-106814,AUR-0031,InfraOne ME,2025-02-18,2025-03-20,2025-03-21,234.32,234.32,Pago,1,PIX
REC-51824,PED-106815,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-18,2025-03-18,2025-03-20,1717.68,1717.68,Pago,2,Cartão
REC-51825,PED-106815,AUR-0119,Ricardo Oliveira Instaladora Ltda,2025-02-18,2025-03-05,2025-04-05,3769.32,3769.32,Pago,31,PIX
REC-51826,PED-106816,AUR-0236,Eduardo Pereira Construções Ltda,2025-02-18,2025-03-20,2025-03-21,494.91,494.91,Pago,1,Cartão
REC-51827,PED-106816,AUR-0236,Eduardo Pereira Construções Ltda,2025-02-18,2025-03-18,2025-03-23,924.58,924.58,Pago,5,PIX
REC-51828,PED-106816,AUR-0236,Eduardo Pereira Construções Ltda,2025-02-18,2025-03-20,2025-03-18,325.99,325.99,Pago,0,PIX
REC-51829,PED-106816,AUR-0236,Eduardo Pereira Construções Ltda,2025-02-18,2025-03-05,2025-03-03,2587.16,2587.16,Pago,0,Boleto
REC-51830,PED-106816,AUR-0236,Eduardo Pereira Construções Ltda,2025-02-18,2025-03-18,2025-04-19,402.35,402.35,Pago,32,PIX
REC-51831,PED-106817,AUR-0029,Ricardo Santos Construções Ltda,2025-02-18,2025-04-04,2025-04-25,5614.21,5614.21,Pago,21,Boleto
REC-51832,PED-106817,AUR-0029,Ricardo Santos Construções Ltda,2025-02-18,2025-04-19,2025-04-19,1322.65,1322.65,Pago,0,Boleto
REC-51833,PED-106817,AUR-0029,Ricardo Santos Construções Ltda,2025-02-18,2025-03-20,2025-04-05,1226.49,1226.49,Pago,16,PIX
REC-51834,PED-106818,AUR-0306,Vanessa Rodrigues Materiais Elétricos Ltda,2025-02-18,2025-03-05,2025-03-31,362.64,362.64,Pago,26,Boleto
REC-51835,PED-106818,AUR-0306,Vanessa Rodrigues Materiais Elétricos Ltda,2025-02-18,2025-03-20,2025-03-23,1385.68,1385.68,Pago,3,Cartão
REC-51836,PED-106819,AUR-0187,Ricardo Rodrigues Instaladora Ltda,2025-02-18,2025-03-20,2025-03-21,1019.31,1019.31,Pago,1,Cartão
REC-51837,PED-106820,AUR-0113,Roberto Santos Construções Ltda,2025-02-18,2025-03-05,2025-04-19,3338.9,3338.9,Pago,45,Cartão
REC-51838,PED-106820,AUR-0113,Roberto Santos Construções Ltda,2025-02-18,2025-02-18,2025-02-21,467.17,467.17,Pago,3,PIX
REC-51839,PED-106820,AUR-0113,Roberto Santos Construções Ltda,2025-02-18,2025-03-05,2025-03-04,874.03,874.03,Pago,0,PIX
REC-51840,PED-106820,AUR-0113,Roberto Santos Construções Ltda,2025-02-18,2025-02-18,2025-02-16,277.12,277.12,Pago,0,Boleto
REC-51841,PED-106820,AUR-0113,Roberto Santos Construções Ltda,2025-02-18,2025-03-18,2025-03-16,356.78,356.78,Pago,0,Boleto
REC-51842,PED-106821,AUR-0304,Vanessa Pereira Construções Ltda,2025-02-18,2025-04-19,2025-04-21,359.93,359.93,Pago,2,PIX
REC-51843,PED-106822,AUR-0303,Fernando Almeida Instaladora Ltda,2025-02-18,2025-04-04,2025-04-12,516.25,516.25,Pago,8,Boleto
REC-51844,PED-106822,AUR-0303,Fernando Almeida Instaladora Ltda,2025-02-18,2025-04-19,2025-05-29,208.99,208.99,Pago,40,Boleto
REC-51845,PED-106822,AUR-0303,Fernando Almeida Instaladora Ltda,2025-02-18,2025-03-20,2025-03-28,1016.66,1016.66,Pago,8,Boleto
REC-51846,PED-106822,AUR-0303,Fernando Almeida Instaladora Ltda,2025-02-18,2025-04-19,2025-04-20,172.76,172.76,Pago,1,PIX
REC-51847,PED-106823,AUR-0359,Ana Rodrigues Engenharia Ltda,2025-02-18,2025-03-18,,255.14,0,Vencido,288,Boleto
REC-51848,PED-106823,AUR-0359,Ana Rodrigues Engenharia Ltda,2025-02-18,2025-03-20,2025-04-09,146.71,146.71,Pago,20,Cartão
REC-51849,PED-106823,AUR-0359,Ana Rodrigues Engenharia Ltda,2025-02-18,2025-03-20,2025-03-23,2631.92,2631.92,Pago,3,Boleto
REC-51850,PED-106824,AUR-0222,Camila Costa Construções Ltda,2025-02-18,2025-03-20,2025-03-21,197.45,197.45,Pago,1,Cartão
REC-51851,PED-106824,AUR-0222,Camila Costa Construções Ltda,2025-02-18,2025-03-18,2025-03-22,1102.54,1102.54,Pago,4,Cartão
REC-51852,PED-106825,AUR-0230,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-04-04,,1644.73,822.365,Renegociado,0,Boleto
REC-51853,PED-106825,AUR-0230,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-04-04,,2481.76,0,Vencido,271,Boleto
REC-51854,PED-106826,AUR-0085,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-02-18,,312.13,0,Vencido,316,PIX
REC-51855,PED-106826,AUR-0085,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-03-05,,6402.37,0,Vencido,301,PIX
REC-51856,PED-106826,AUR-0085,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-03-18,,7311.79,0,Vencido,288,Boleto
REC-51857,PED-106826,AUR-0085,Fernando Fernandes Instaladora Ltda,2025-02-18,2025-03-18,2025-04-21,166.99,166.99,Pago,34,Cartão
REC-51858,PED-106827,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-18,2025-03-18,2025-03-30,455.42,455.42,Pago,12,Cartão
REC-51859,PED-106827,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-18,2025-03-20,2025-04-15,402.47,402.47,Pago,26,PIX
REC-51860,PED-106827,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-18,2025-02-18,,3267.29,1633.645,Renegociado,0,Cartão
REC-51861,PED-106828,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,2025-02-18,2025-03-20,2025-04-20,317.85,317.85,Pago,31,Cartão
REC-51862,PED-106828,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,2025-02-18,2025-03-18,2025-04-23,885.09,885.09,Pago,36,Boleto
REC-51863,PED-106828,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,2025-02-18,2025-03-05,2025-03-08,3715.5,3715.5,Pago,3,Boleto
REC-51864,PED-106829,AUR-0153,Roberto Silva Engenharia Ltda,2025-02-18,2025-03-20,2025-03-25,401.19,401.19,Pago,5,PIX
REC-51865,PED-106829,AUR-0153,Roberto Silva Engenharia Ltda,2025-02-18,2025-03-18,2025-03-17,672.0,672.0,Pago,0,PIX
REC-51866,PED-106829,AUR-0153,Roberto Silva Engenharia Ltda,2025-02-18,2025-03-05,2025-03-03,243.56,243.56,Pago,0,Cartão
REC-51867,PED-106829,AUR-0153,Roberto Silva Engenharia Ltda,2025-02-18,2025-03-05,2025-03-07,2611.77,2611.77,Pago,2,PIX
REC-51868,PED-106830,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-02-18,2025-03-20,2025-03-22,2576.54,2576.54,Pago,2,Boleto
REC-51869,PED-106830,AUR-0244,Fernando Silva Comércio Elétrico Ltda,2025-02-18,2025-03-18,2025-04-29,355.23,355.23,Pago,42,Boleto
REC-51870,PED-106831,AUR-0211,Vanessa Rodrigues Instaladora Ltda,2025-02-18,2025-03-05,2025-03-06,8977.99,8977.99,Pago,1,Cartão
REC-51871,PED-106831,AUR-0211,Vanessa Rodrigues Instaladora Ltda,2025-02-18,2025-03-18,2025-03-23,258.47,258.47,Pago,5,PIX
REC-51872,PED-106832,AUR-0380,Eduardo Fernandes Construções Ltda,2025-02-18,2025-03-20,2025-04-04,460.21,460.21,Pago,15,PIX
REC-51873,PED-106832,AUR-0380,Eduardo Fernandes Construções Ltda,2025-02-18,2025-03-05,,214.59,0,Vencido,301,Cartão
REC-51874,PED-106833,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-18,2025-04-04,,2129.9,0,Vencido,271,Boleto
REC-51875,PED-106833,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-18,2025-04-04,2025-04-06,784.32,784.32,Pago,2,Boleto
REC-51876,PED-106834,AUR-0308,Ricardo Rodrigues Instaladora Ltda,2025-02-18,2025-03-18,2025-03-23,149.92,149.92,Pago,5,PIX
REC-51877,PED-106834,AUR-0308,Ricardo Rodrigues Instaladora Ltda,2025-02-18,2025-03-20,2025-03-20,1659.77,1659.77,Pago,0,Cartão
REC-51878,PED-106834,AUR-0308,Ricardo Rodrigues Instaladora Ltda,2025-02-18,2025-03-18,2025-03-21,325.12,325.12,Pago,3,PIX
REC-51879,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-03-20,2025-03-20,840.47,840.47,Pago,0,Boleto
REC-51880,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-03-20,,737.36,0,Vencido,286,PIX
REC-51881,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-02-18,2025-03-29,119.51,119.51,Pago,39,Cartão
REC-51882,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-03-20,2025-03-25,563.16,563.16,Pago,5,PIX
REC-51883,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-03-18,2025-03-16,219.23,219.23,Pago,0,Cartão
REC-51884,PED-106835,AUR-0026,Eletrocentral ME,2025-02-18,2025-03-05,2025-03-10,1014.16,1014.16,Pago,5,PIX
REC-51885,PED-106836,AUR-0252,Patrícia Pereira Construções Ltda,2025-02-18,2025-02-18,,941.29,0,Vencido,316,Cartão
REC-51886,PED-106836,AUR-0252,Patrícia Pereira Construções Ltda,2025-02-18,2025-03-18,,105.68,52.84,Renegociado,0,Cartão
REC-51887,PED-106836,AUR-0252,Patrícia Pereira Construções Ltda,2025-02-18,2025-03-05,2025-04-19,103.17,103.17,Pago,45,Cartão
REC-51888,PED-106837,AUR-0036,GreenLight Soluções ME,2025-02-18,2025-03-05,2025-03-10,13.92,13.92,Pago,5,PIX
REC-51889,PED-106837,AUR-0036,GreenLight Soluções ME,2025-02-18,2025-03-20,2025-03-25,1963.04,1963.04,Pago,5,PIX
REC-51890,PED-106837,AUR-0036,GreenLight Soluções ME,2025-02-18,2025-03-20,2025-03-22,355.43,355.43,Pago,2,Boleto
REC-51891,PED-106837,AUR-0036,GreenLight Soluções ME,2025-02-18,2025-03-05,2025-03-09,1532.53,1532.53,Pago,4,Cartão
REC-51892,PED-106838,AUR-0015,Roberto Oliveira Instaladora Ltda,2025-02-19,2025-04-20,2025-05-20,2774.22,2774.22,Pago,30,Boleto
REC-51893,PED-106838,AUR-0015,Roberto Oliveira Instaladora Ltda,2025-02-19,2025-03-21,2025-03-24,637.19,637.19,Pago,3,Boleto
REC-51894,PED-106838,AUR-0015,Roberto Oliveira Instaladora Ltda,2025-02-19,2025-04-20,,766.82,383.41,Renegociado,0,PIX
REC-51895,PED-106838,AUR-0015,Roberto Oliveira Instaladora Ltda,2025-02-19,2025-03-21,2025-03-23,826.78,826.78,Pago,2,Boleto
REC-51896,PED-106839,AUR-0123,Ricardo Costa Comércio Elétrico Ltda,2025-02-19,2025-04-05,2025-04-03,225.35,225.35,Pago,0,PIX
REC-51897,PED-106839,AUR-0123,Ricardo Costa Comércio Elétrico Ltda,2025-02-19,2025-04-20,,252.39,126.195,Renegociado,0,PIX
REC-51898,PED-106840,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-02-19,2025-03-06,2025-03-12,543.46,543.46,Pago,6,Cartão
REC-51899,PED-106840,AUR-0151,Ana Rodrigues Instaladora Ltda,2025-02-19,2025-03-06,2025-03-04,19.5,19.5,Pago,0,PIX
REC-51900,PED-106841,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-19,2025-03-21,,591.6,0,Vencido,285,Boleto
REC-51901,PED-106841,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-19,2025-04-05,2025-04-06,2938.57,2938.57,Pago,1,Boleto
REC-51902,PED-106841,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-19,2025-04-20,2025-06-01,986.42,986.42,Pago,42,Boleto
REC-51903,PED-106841,AUR-0262,Ana Almeida Instaladora Ltda,2025-02-19,2025-04-05,2025-04-24,261.61,261.61,Pago,19,PIX
REC-51904,PED-106842,AUR-0275,Fernando Santos Construções Ltda,2025-02-19,2025-04-05,2025-04-03,289.83,289.83,Pago,0,PIX
REC-51905,PED-106842,AUR-0275,Fernando Santos Construções Ltda,2025-02-19,2025-04-05,2025-04-09,1026.16,1026.16,Pago,4,Boleto
REC-51906,PED-106842,AUR-0275,Fernando Santos Construções Ltda,2025-02-19,2025-04-05,,766.51,0,Vencido,270,Boleto
REC-51907,PED-106842,AUR-0275,Fernando Santos Construções Ltda,2025-02-19,2025-04-05,,1110.94,0,Vencido,270,PIX
REC-51908,PED-106843,AUR-0158,Juliana Costa Engenharia Ltda,2025-02-19,2025-03-19,2025-03-22,1091.28,1091.28,Pago,3,Boleto
REC-51909,PED-106843,AUR-0158,Juliana Costa Engenharia Ltda,2025-02-19,2025-03-06,2025-04-19,252.38,252.38,Pago,44,Boleto
REC-51910,PED-106843,AUR-0158,Juliana Costa Engenharia Ltda,2025-02-19,2025-03-06,,98.77,0,Vencido,300,PIX
REC-51911,PED-106843,AUR-0158,Juliana Costa Engenharia Ltda,2025-02-19,2025-03-21,2025-03-22,286.09,286.09,Pago,1,Boleto
REC-51912,PED-106843,AUR-0158,Juliana Costa Engenharia Ltda,2025-02-19,2025-03-21,2025-05-01,1727.25,1727.25,Pago,41,PIX
REC-51913,PED-106844,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-19,2025-03-06,2025-03-08,883.2,883.2,Pago,2,Boleto
REC-51914,PED-106844,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-19,2025-03-21,2025-03-23,999.24,999.24,Pago,2,PIX
REC-51915,PED-106844,AUR-0066,Fernando Oliveira Instaladora Ltda,2025-02-19,2025-03-19,2025-03-24,804.42,804.42,Pago,5,PIX
REC-51916,PED-106845,AUR-0001,Vipar Engenharia Ltda,2025-02-19,2025-05-20,2025-07-03,18257.46,18257.46,Pago,44,Boleto
REC-51917,PED-106845,AUR-0001,Vipar Engenharia Ltda,2025-02-19,2025-04-20,2025-04-18,36840.41,36840.41,Pago,0,Boleto
REC-51918,PED-106845,AUR-0001,Vipar Engenharia Ltda,2025-02-19,2025-04-20,,6481.61,3240.805,Renegociado,0,Boleto
REC-51919,PED-106845,AUR-0001,Vipar Engenharia Ltda,2025-02-19,2025-04-20,2025-04-25,6139.84,6139.84,Pago,5,Boleto
REC-51920,PED-106845,AUR-0001,Vipar Engenharia Ltda,2025-02-19,2025-05-20,2025-06-22,7657.05,7657.05,Pago,33,Boleto
REC-51921,PED-106846,AUR-0199,Eduardo Almeida Instaladora Ltda,2025-02-19,2025-04-20,,2187.8,0,Vencido,255,PIX
REC-51922,PED-106846,AUR-0199,Eduardo Almeida Instaladora Ltda,2025-02-19,2025-04-05,2025-04-07,175.59,175.59,Pago,2,PIX
REC-51923,PED-106847,AUR-0014,Construsul & Cia,2025-02-19,2025-03-19,2025-04-27,1007.9,1007.9,Pago,39,PIX
REC-51924,PED-106847,AUR-0014,Construsul & Cia,2025-02-19,2025-02-19,2025-02-22,291.06,291.06,Pago,3,Boleto
REC-51925,PED-106847,AUR-0014,Construsul & Cia,2025-02-19,2025-02-19,2025-03-01,2154.23,2154.23,Pago,10,PIX
REC-51926,PED-106847,AUR-0014,Construsul & Cia,2025-02-19,2025-02-19,2025-03-26,517.05,517.05,Pago,35,Cartão
REC-51927,PED-106848,AUR-0006,Elétrica Marília ME,2025-02-19,2025-03-06,2025-03-08,896.69,896.69,Pago,2,Boleto
REC-51928,PED-106848,AUR-0006,Elétrica Marília ME,2025-02-19,2025-03-19,,38.37,19.185,Renegociado,0,Cartão
REC-51929,PED-106848,AUR-0006,Elétrica Marília ME,2025-02-19,2025-03-19,2025-03-23,2842.04,2842.04,Pago,4,Cartão
REC-51930,PED-106848,AUR-0006,Elétrica Marília ME,2025-02-19,2025-03-06,2025-03-09,284.13,284.13,Pago,3,PIX
REC-51931,PED-106849,AUR-0320,Ricardo Costa Engenharia Ltda,2025-02-19,2025-03-21,2025-03-23,3229.01,3229.01,Pago,2,PIX
REC-51932,PED-106849,AUR-0320,Ricardo Costa Engenharia Ltda,2025-02-19,2025-03-06,2025-03-04,493.07,493.07,Pago,0,Cartão
REC-51933,PED-106850,AUR-0199,Eduardo Almeida Instaladora Ltda,2025-02-19,2025-04-20,,1647.01,0,Vencido,255,PIX
